Item_Weight,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Item_Outlet_Sales
10.8,0.048218142,42.2138,1999,Medium,690.4346
,0.032381325,166.1842,1985,Medium,5470.8786
7.81,0.034043503,168.7158,1999,Medium,2673.8528
,0.068765925,216.9166,1985,Medium,4354.332
,0.006727008,125.173,1985,Medium,3202.498
9.3,0.016087659,249.6092,2009,Medium,5976.2208
16.6,0,54.6614,2007,,884.1824
8.645,0.1442339,95.441,2007,,3282.394
8.6,0.05443912,128.831,1987,High,1038.648
,0.033059299,196.4768,1985,Medium,6306.4576
6.65,0.053372768,149.5734,1999,Medium,2524.0478
20.1,0.022406575,225.9036,1987,High,3643.2576
17.7,0.088305201,182.3292,2007,,4195.8716
11.5,0,129.3652,1987,High,2066.6432
5.82,0.077756427,254.533,2007,,1281.665
8.785,0.020609218,155.1656,1999,Medium,4016.1056
,0.013066448,140.9154,1985,Medium,2127.231
,0.135118202,52.564,1985,Medium,2290.352
7.39,0.092705683,251.9066,1987,High,4267.1122
,0.025795293,80.2302,1985,Medium,2139.2154
,0.082028694,148.6076,1985,Medium,3990.8052
18.6,0.076975118,161.8236,1999,Medium,1611.236
12.15,0.028642712,149.0708,1999,Medium,1203.7664
5.44,0.017047751,174.637,1987,High,2999.429
17.7,0.042562588,165.021,2002,,3425.541
,0.181769264,240.6196,1985,Medium,4579.3724
12.1,0.016812745,180.666,1987,High,4134.618
8.355,0,145.6418,1987,High,3384.2614
6.26,0.016516867,151.1366,1998,,453.4098
15.75,0.134960397,101.37,1987,High,2097.27
5.905,0.045614252,221.5456,1987,High,6852.4136
5.175,0.037457098,83.4224,1999,Medium,1448.7808
9,0.079279489,77.2644,1987,High,1335.5948
15.6,0.045835395,168.2132,1999,Medium,2367.5848
5.175,0.029616108,107.7622,2009,Medium,2011.3818
,0,175.4028,1985,Medium,6729.9064
18.7,0.0576269,83.3566,1999,Medium,1860.2452
18.2,0.162960415,43.5086,1987,High,1070.6064
8.6,0.091195818,130.231,1998,,129.831
,0.058542509,168.6448,1985,Medium,3408.896
20.35,0.089608321,262.1594,1999,Medium,3139.9128
19.6,0.041355366,88.7514,1999,Medium,2656.542
16.25,0.145913308,95.441,1998,,193.082
6.28,0.027748176,86.5198,1999,Medium,1395.5168
9.395,0.159201868,226.072,1987,High,3621.952
7.72,0.052274691,79.1986,2007,,778.986
12.65,0.042175992,106.4938,1987,High,2465.4574
16.75,0,88.7856,2002,,966.7416
15.5,0.026280116,102.3332,1987,High,922.7988
8.88,0.086916126,153.3682,1999,Medium,1219.7456
18.25,0.075347426,126.3046,2002,,747.0276
8.935,0.040410039,52.9298,2007,,539.298
19.7,0.053439522,55.093,2009,Medium,1018.674
6.63,0.010961483,58.2588,2002,,343.5528
11.6,0.144832027,239.8222,2007,,4063.3774
12.15,0.058756205,161.0552,2007,,3411.5592
4.635,0.141108156,128.2994,1999,Medium,2698.4874
19.6,0.024325592,48.5718,2009,Medium,425.4462
20.2,0.121500143,95.0752,2002,,2588.6304
,0.160653682,185.2266,1985,Medium,5901.6512
19.5,0.027458099,158.792,2009,Medium,2556.672
5.365,0.234733477,173.4764,1998,,171.7764
11.8,0.014144442,180.4344,2009,Medium,535.3032
11.3,0.056754036,247.5118,2007,,2470.118
19.6,0.023999722,104.0964,2002,,525.982
14,0.041355366,182.0634,1999,Medium,4544.085
12.3,0.052608525,191.253,2002,,2656.542
17.6,0.058042926,154.6314,1987,High,1861.5768
8.155,0.119692888,188.453,2002,,4364.319
16.1,0.0343603,253.4356,1999,Medium,2797.6916
15.5,0.100922503,199.0768,1999,Medium,2759.0752
,0.016956266,109.3228,1985,Medium,2431.5016
14.6,0.025742955,197.1084,1999,Medium,4761.8016
6.445,0.029812714,95.4436,2009,Medium,1229.0668
4.88,0.133382115,55.0298,1987,High,647.1576
8.1,0,88.5198,1987,High,261.6594
,0.02624324,143.8128,1985,Medium,4458.1968
12.35,0.185704641,77.1328,1987,High,2239.7512
19.7,0.041803291,110.3912,1999,Medium,3275.736
7.75,0.082861686,32.6558,1987,High,679.116
15.1,0.076385385,88.483,2009,Medium,988.713
,0.021498768,111.5228,1985,Medium,1768.3648
7.075,0.058676973,142.0128,2007,,2588.6304
14.1,0.067148407,200.4084,2009,Medium,3968.168
,0.026552056,56.2246,1985,Medium,1737.738
11.1,0.060302689,175.8712,1998,,175.7712
7.42,0.036109859,186.5582,1998,,185.7582
16.35,0.020579897,52.1324,1999,Medium,934.7832
19.1,0.025912378,146.8418,1999,Medium,1765.7016
5.19,0.044432887,102.899,2009,Medium,1651.184
11.8,0.115346634,200.2084,1999,Medium,4563.3932
15.2,0.03366718,109.6912,2002,,1419.4856
11.5,0.173867958,128.8652,2002,,1291.652
10.1,0.054585372,196.5084,1987,High,595.2252
13.1,0.020913071,120.1782,2002,,2026.0294
19.7,0.024756031,83.8592,2009,Medium,247.6776
18.6,0.012679226,120.9414,2002,,2680.5108
16.75,0.045138797,187.9556,2002,,2816.334
18.85,0.04282359,254.433,2009,Medium,2050.664
16,0.072608647,228.3668,1987,High,5298.4364
8.92,0.130191993,176.837,2002,,2117.244
17.75,0.111931193,108.8912,2007,,327.5736
17.75,0.063416566,154.6656,1998,,308.9312
5.73,0.075943184,85.5882,1998,,171.7764
5.73,0.05190652,188.1898,2002,,1496.7184
9.3,0.175060504,106.7964,2009,Medium,525.982
21.35,0.068765205,260.4278,1987,High,3644.5892
20.2,0.096906831,175.5028,2009,Medium,6729.9064
8.51,0.05190268,142.247,1987,High,2862.94
,0.170246782,141.5838,1985,Medium,3231.1274
7.5,0.054610829,237.1906,1998,,237.6906
15,0.064271703,45.506,2002,,466.06
14.3,0.13030659,75.7328,1987,High,617.8624
10.195,0.187841082,112.486,1998,,113.186
19.1,0.045378573,42.4138,1999,Medium,243.6828
18.85,0.0926587,131.4284,1998,,263.6568
15.1,0.055518167,217.3166,2007,,1306.2996
,0.031946638,51.6008,1985,Medium,1821.6288
6.425,0.093983518,175.5712,2007,,1230.3984
8.88,0.098822387,209.627,2002,,1887.543
12.85,0.169139066,46.406,2009,Medium,186.424
11.35,0.043122189,197.9742,1987,High,995.371
,0.035769657,40.9138,1985,Medium,1380.8692
19,0.10361083,228.372,1999,Medium,905.488
8.27,0.018920019,238.088,2007,,6231.888
14.85,0.054142088,124.1072,2007,,1837.608
18,0.124645538,117.2124,1999,Medium,2133.2232
7.1,0.110459828,172.108,2009,Medium,2250.404
8.355,0.013957308,94.0462,2002,,1480.7392
18.2,0.012273747,60.0904,2007,,1113.2176
,0.090473389,229.7984,1985,Medium,6024.1584
9.695,0.128805815,224.0404,2009,Medium,5851.0504
,0.090596378,106.6938,1985,Medium,2251.0698
13.85,0.056637129,233.83,2007,,2796.36
7.75,0.083059634,35.7558,1999,Medium,611.2044
11.8,0.014115626,178.5344,2002,,3390.2536
12.3,0.076866235,247.146,2009,Medium,492.692
16,0.099188598,88.9856,1987,High,1669.8264
11.5,0.021010687,131.3942,1999,Medium,927.4594
,0.057143515,151.8366,1985,Medium,6196.6006
7.36,0.052607932,56.3588,2007,,744.3644
7.64,0.070645636,91.212,1987,High,466.06
17.75,0.014568036,158.1262,1987,High,4137.2812
17.75,0.073524776,34.8216,1999,Medium,207.7296
7.67,0.309390255,33.2216,1998,,138.4864
9.5,0.031331581,111.1228,1999,Medium,663.1368
19.1,0.096929994,233.8958,2002,,2103.2622
7.035,0,262.691,1987,High,6048.793
19.75,0.041429246,117.2466,1999,Medium,2239.0854
,0,145.276,1985,Medium,5273.136
,0,196.4794,1985,Medium,5852.382
11.8,0.025978802,102.5674,2002,,1629.8784
19.1,0.045492697,40.3138,2009,Medium,527.9794
13.6,0.043618827,156.7946,1987,High,2840.3028
18.2,0.08982696,197.111,1987,High,589.233
14.35,0.017135155,109.8228,2007,,1657.842
17.35,0.056005781,99.2016,1999,Medium,1518.024
10.695,0.145253944,156.8972,1998,,467.3916
7.22,0.0383808,62.351,1999,Medium,885.514
8.26,0.032625074,124.673,2007,,1847.595
14,0.037491314,164.2526,1987,High,1808.9786
6.615,0.09234651,251.8408,2009,Medium,4506.1344
14.15,0.183879453,82.9276,2002,,1705.7796
11.8,0.107274301,221.1772,2002,,3113.2808
,0.047570401,125.7362,1985,Medium,3020.0688
19.2,0.100640587,112.6886,2007,,1779.0176
18.85,0.036111038,58.1562,2002,,1185.124
17,0.140090284,265.1884,2009,Medium,6359.7216
12.5,0.031225303,102.899,2007,,2167.179
,0.086752988,98.141,1985,Medium,1737.738
8.6,0.040369315,189.753,2009,Medium,2846.295
7.27,0.046631836,98.4384,1999,Medium,1576.6144
11.8,0.076839735,34.9558,1999,Medium,373.5138
,0.099478451,194.4452,1985,Medium,4697.8848
5.82,0,169.379,1987,High,2376.906
18.75,0.01035692,208.3954,1987,High,2709.1402
,0.028456456,43.5454,1985,Medium,755.0172
12.3,0.064984487,92.5804,2007,,2297.01
13.1,0.044372393,180.3318,2009,Medium,2886.9088
11.395,0.009934335,47.2034,2007,,340.2238
8.93,0.013253936,56.4614,2007,,828.921
19.7,0.053178425,55.993,1987,High,905.488
7.67,0.185889129,35.4216,2007,,173.108
14.15,0.024503972,195.111,2009,Medium,982.055
18.85,0.042891098,257.633,2007,,5382.993
15.6,0.046023105,169.2132,2007,,2536.698
6.385,0.084179812,109.0596,2009,Medium,1941.4728
16.1,0.025050746,97.141,2009,Medium,1448.115
9,0.065515067,178.137,2009,Medium,1058.622
,0.080695806,51.3008,1985,Medium,759.012
6.635,0.027222517,174.0396,2007,,2093.2752
,0.054366282,199.6084,1985,Medium,7142.7024
20.75,0.021232318,151.1024,1987,High,2428.8384
6.63,0.104183308,166.15,1999,Medium,3828.35
8.42,0.070856383,217.4192,2009,Medium,431.4384
5.15,0.061272194,125.6388,1999,Medium,1733.7432
,0.019107027,48.4692,1985,Medium,1034.6532
,0,100.7042,1985,Medium,3174.5344
12.85,0.033271818,196.5768,1999,Medium,5715.2272
,0.053971566,141.2154,1985,Medium,3119.9388
8.27,0.01889024,238.188,2009,Medium,3835.008
12.85,0.152364317,254.0382,1999,Medium,1261.691
8.365,0.039811272,191.3188,1987,High,2285.0256
8.985,0.183774965,101.77,2002,,798.96
16.1,0.057422821,253.7356,1998,,508.6712
10.8,0.138171603,191.4504,1998,,575.2512
16.75,0.041599644,40.9822,1998,,157.1288
18.2,0.161740582,38.419,1999,Medium,805.618
9.395,0.100966837,86.8856,2007,,2548.6824
,0.027183141,99.7042,1985,Medium,3868.9638
,0.115032648,58.0246,1985,Medium,2143.2102
5.46,0.032308482,185.224,2009,Medium,2423.512
12.65,0.063246037,159.2578,2007,,2406.867
17.35,0.014679558,73.6038,1987,High,739.038
12.1,0.030297819,74.767,2007,,1454.773
,0.039451625,39.548,1985,Medium,1358.232
14.15,0,197.111,1999,Medium,3731.809
,0.114609875,197.0084,1985,Medium,3372.9428
15.1,0.160852421,131.3942,1998,,397.4826
17.75,0.03048292,257.2672,1999,Medium,3068.0064
12.85,0.033314389,171.6422,2009,Medium,3276.4018
10.5,0.044139551,143.9128,1998,,143.8128
,0,44.1428,1985,Medium,1362.2268
,0.071106549,60.5536,1985,Medium,2143.876
12.35,0.099674817,112.2518,1987,High,1366.2216
7.84,0.153806271,51.335,2002,,1198.44
6.76,0.028958563,78.396,1987,High,1757.712
9.895,0.168780385,236.8564,2007,,4767.128
8.315,0.035627489,146.6444,1999,Medium,870.8664
17.5,0.052657753,103.699,2009,Medium,1031.99
11.6,0.009754896,223.0404,1987,High,2025.3636
20.6,0.118827682,75.0696,1998,,149.1392
16.1,0.034501016,255.7356,2007,,2543.356
11,0.038109194,40.948,2007,,479.376
,0.029595637,40.9822,1985,Medium,864.2084
18.2,0.090267996,194.711,2009,Medium,4910.275
7.825,0.150248468,155.2288,1999,Medium,1257.0304
19.35,0.082394321,48.5034,1999,Medium,243.017
8.895,0.026451028,210.3954,2009,Medium,5001.4896
7.475,0.01319424,217.4192,2007,,4314.384
12.3,0.036908933,115.9834,1987,High,2073.3012
6.035,0.141475625,155.0998,1999,Medium,1230.3984
15.5,0.075904695,263.9568,2002,,4745.8224
11.6,0.07760107,171.0106,2007,,3079.9908
,0.048426708,258.7278,1985,Medium,5466.8838
6.635,0.00636189,121.1098,2007,,2651.2156
6.785,0.023021406,208.9928,2002,,2103.928
5.94,0.035084073,176.4344,2007,,2141.2128
13.35,0.038604817,236.3564,2002,,2145.2076
6.3,0.21332355,208.527,1998,,419.454
17.1,0.054514169,84.4566,2007,,591.8962
8.355,0.187850233,146.5418,1999,Medium,2501.4106
18.25,0.054455125,142.0154,2009,Medium,850.8924
,0.044660955,74.767,1985,Medium,2679.845
,0.089120516,149.8708,1985,Medium,3611.2992
,0.02524761,81.9934,1985,Medium,3439.5228
12.65,0.069707771,51.0324,2009,Medium,727.0536
,0.036150153,219.5482,1985,Medium,5695.2532
16.5,0.074245348,208.2638,2007,,4762.4674
20.85,0.062321222,87.2514,1999,Medium,265.6542
6.155,0.158441218,213.756,1998,,852.224
8.905,0.143419394,61.4878,2002,,1151.1682
16.2,0.103894671,101.299,2009,Medium,1857.582
12.3,0.058207114,59.1562,1999,Medium,1185.124
17.25,0,95.2068,1987,High,2721.7904
17.85,0.018052019,96.6094,1999,Medium,856.8846
14.85,0.15643727,142.0812,1998,,284.9624
16.5,0.035728302,95.212,2002,,838.908
10.695,0.019123874,73.0038,1998,,147.8076
6.235,0.118915034,264.791,2002,,2103.928
12.15,0.131973625,187.9872,1987,High,2458.1336
7.47,0,211.8218,2002,,6411.654
8.895,0.088681966,121.973,2009,Medium,2956.152
7.97,0.021623214,107.6596,2009,Medium,1833.6132
14.5,0.089917769,160.3604,1999,Medium,2852.2872
13.3,0.035607579,119.9124,1998,,118.5124
20.7,0.071699984,177.6028,1998,,531.3084
11.6,0.077321087,169.3106,2002,,2224.4378
12.65,0.127283051,191.7846,1998,,382.1692
,0.138008431,54.8298,1985,Medium,1348.245
12.6,0.074035365,256.1356,1999,Medium,4578.0408
13.35,0.091723066,148.8708,2007,,3761.77
4.61,0.122901056,174.4396,2002,,2616.594
13.8,0,263.7884,1999,Medium,3709.8376
14,0.175991929,140.7812,1998,,142.4812
9.17,0.172365428,144.847,1998,,572.588
16.5,0.094246644,98.9068,2009,Medium,1749.7224
,0.066969525,39.2796,1985,Medium,701.7532
6.98,0.041071581,82.5934,1987,High,1310.2944
12.15,0.028656248,149.3708,2002,,1203.7664
,0.071628097,251.904,1985,Medium,4301.068
6.67,0.090130537,131.4626,2002,,1705.1138
6.675,0,92.9462,2009,Medium,1018.0082
14.1,0.113908117,53.3956,2007,,982.7208
7.05,0.08509812,108.2912,1999,Medium,2293.0152
11.1,0.035997543,176.9712,1987,High,3691.1952
12.6,0.031598706,172.9764,2002,,2233.0932
5.98,0.075495088,55.3614,1987,High,497.3526
7.47,0.15277077,214.4218,2009,Medium,4274.436
20.7,0.04307908,177.8028,2007,,1239.7196
6.17,0.010652508,65.6826,2002,,774.9912
19.5,0.030819397,86.054,2009,Medium,2336.958
15.6,0.13575135,111.5544,1998,,223.7088
8.395,0.07191675,254.804,1987,High,7843.124
8.395,0.039653081,99.5042,2009,Medium,1686.4714
19.2,0,184.595,2009,Medium,3844.995
8.06,0.021358889,232.3326,1987,High,2541.3586
16.75,0.032652796,190.8162,2002,,2886.243
13,0.0420611,254.1014,2007,,3315.0182
11.3,0,245.2118,2002,,5681.2714
,0.030645958,141.7154,1985,Medium,2694.4926
21.2,0.118297605,175.037,1998,,529.311
20.2,0.096709408,175.8028,2002,,3896.2616
8.02,0.019901356,157.5972,1999,Medium,3427.5384
,0.087221497,263.991,1985,Medium,9467.676
7.05,0.1422157,108.7912,1998,,109.1912
5.51,0.034543718,99.7726,2002,,978.726
15.7,0.030751366,42.577,1999,Medium,952.094
9.6,0.096842096,166.1158,2007,,501.3474
5.175,0.050808821,33.6874,1998,,70.5748
15.6,0.063081713,125.7704,1998,,250.3408
7.81,0.055451725,122.6046,2009,Medium,2365.5874
,0,120.5072,1985,Medium,2695.1584
19.7,0.108665723,86.4198,1998,,87.2198
15.85,0.043322254,39.6164,2002,,1004.0264
,0.057809959,156.2314,1985,Medium,2947.4966
6.15,0.046342889,97.3384,1999,Medium,886.8456
6.44,0.132590283,98.17,1998,,199.74
15.5,0.025473816,83.1934,2009,Medium,1146.5076
14.8,0.043856919,109.057,1987,High,2746.425
18.35,0.041904578,188.1872,2007,,4159.9184
17.85,0.046707264,152.6682,1999,Medium,1829.6184
6.615,0.093574769,199.4426,2002,,3361.6242
20.1,0.074565098,111.3228,1987,High,663.1368
20.2,0.011838464,155.134,1999,Medium,2603.278
,0.086837543,106.2306,1985,Medium,2090.612
8.26,0.034457776,113.3834,1999,Medium,2073.3012
,0,190.9162,1985,Medium,5772.486
7.52,0.044091657,182.995,1999,Medium,3844.995
17,0.026546765,142.147,1987,High,2147.205
5.095,0.129705008,141.8838,1999,Medium,1966.7732
15.35,0.015700603,141.147,1999,Medium,2719.793
14.85,0.09384335,142.3812,2009,Medium,1139.8496
12.35,0.038578501,109.557,2002,,1757.712
12.3,0.111727876,33.9874,2009,Medium,564.5984
10.5,0.052637056,88.583,1999,Medium,808.947
15.35,0.096790497,197.2768,2009,Medium,3941.536
18.5,0.033997473,129.9284,1999,Medium,1845.5976
11.6,0.157149885,168.2474,2002,,2863.6058
14.3,0.12780038,83.6224,2002,,852.224
8.52,0.045291822,153.5682,1998,,457.4046
18.25,0.171093639,155.663,1999,Medium,2034.019
12.1,0.14825809,108.428,1987,High,1278.336
13.35,0.017821466,75.1012,2002,,1366.2216
19.5,0.01581384,183.2608,2007,,2940.1728
,0.119959873,45.506,1985,Medium,885.514
14.35,0.091283986,232.6984,2009,Medium,2316.984
,0.049066248,192.4478,1985,Medium,8912.3988
11.1,0.135416391,218.3482,2002,,2847.6266
8.42,0.070510189,214.4192,1987,High,1725.7536
,0.020460284,81.7618,1985,Medium,2175.1686
12.3,0.069401919,107.9938,1987,High,2036.6822
13.65,0.026579951,34.7532,1987,High,683.1108
13.3,0,62.151,1998,,63.251
9.5,0.022093019,195.9452,1999,Medium,2348.9424
8.8,0.071369947,209.1612,1987,High,2090.612
16.7,0.052625179,113.4176,2009,Medium,1488.7288
6.885,0.14057889,112.1228,2009,Medium,663.1368
6.715,0.203510667,41.0454,1998,,251.6724
5.19,0.044321422,103.899,1999,Medium,2889.572
9.395,0.045525961,83.425,2007,,1498.05
9.695,0.029140008,176.337,1987,High,3528.74
7.36,0.052418124,56.5588,2002,,801.6232
9.13,0.052058629,150.6024,2009,Medium,1821.6288
13.35,0.080387424,219.2166,1998,,1524.0162
19.85,0.044460448,88.7856,1987,High,1142.5128
18.25,0.077882226,258.0962,2002,,1035.9848
15.75,0.14048631,252.7382,1987,High,3280.3966
18,0.017979145,178.3686,2009,Medium,3199.8348
7.63,0.134919202,46.9402,1999,Medium,780.9834
10.195,0.012447775,197.611,1987,High,2553.343
11.8,0.054264078,75.0012,2002,,834.9132
10.395,0.030219852,114.7176,2002,,2748.4224
7.235,0.099879337,195.1452,1987,High,1761.7068
14.85,0.061226969,253.0698,2009,Medium,2283.0282
15.85,0.069491408,218.2166,2007,,4789.7652
20.7,0.122015744,117.7466,2009,Medium,2828.3184
13.5,0.159968994,147.6102,1999,Medium,1603.9122
,0.042949109,199.5742,1985,Medium,3981.484
14.1,0.088172355,232.2668,2002,,4146.6024
,0.078831762,98.97,1985,Medium,3395.58
9.695,0.129889831,185.3898,1987,High,3554.7062
4.88,0.134037,53.3298,2009,Medium,539.298
15.35,0.074553522,91.883,1987,High,2606.607
10,0.037977917,128.6994,2007,,642.497
8.63,0.031143591,183.9582,1999,Medium,5386.9878
15,0.154860353,106.1938,2007,,4073.3644
20,0.028238317,46.3744,2009,Medium,181.0976
,0.073700837,207.1638,1985,Medium,7247.233
9.1,0.008027701,81.1618,1987,High,2255.7304
16,0.099290166,214.0902,1999,Medium,1486.7314
15.85,0.180096791,57.3904,1998,,117.1808
,0.008499464,81.3618,1985,Medium,1530.6742
19.1,0.177629525,173.9422,2002,,2414.1908
7.27,0.020865797,90.2488,2009,Medium,814.9392
13.1,0.037734334,173.9054,2009,Medium,3677.2134
14.3,0.127435585,86.8224,1987,High,852.224
15.1,0.087762922,221.5456,2009,Medium,2873.5928
5.825,0.153127523,162.4894,1998,,323.5788
10.195,0.017703044,239.4538,2009,Medium,3605.307
20.2,0.096433359,178.5028,1987,High,4604.6728
12.3,0.128136346,248.346,1998,,985.384
16.75,0.008184912,101.2674,1987,High,1528.011
9.195,0.122494876,100.1016,1999,Medium,1416.8224
,0.054846706,147.3734,1985,Medium,3266.4148
12.8,0.022980361,117.7492,1999,Medium,1274.3412
,0.011762847,153.534,1985,Medium,7503.566
6.17,0.010674255,63.4826,2009,Medium,774.9912
,0.077132215,197.411,1985,Medium,5892.33
9.3,0.028683422,195.8136,2007,,3693.8584
18,0.008554102,79.3618,1999,Medium,805.618
13.5,0.017895691,79.496,2002,,1597.92
19.35,0.082731751,49.2034,2007,,777.6544
8.485,0.058083831,103.199,1987,High,722.393
20.85,0.097536998,225.3746,1987,High,3365.619
15.5,0.143670179,48.4692,1998,,49.2692
17,0.139804885,265.7884,2002,,3974.826
,0.065860323,81.896,1985,Medium,1677.816
10.5,0.0481669,48.8376,1987,High,671.1264
5.615,0.12566436,123.473,1987,High,1231.73
13.35,0,206.9638,2007,,7247.233
,0.014353676,115.515,1985,Medium,1631.21
7.02,0,148.1734,2009,Medium,890.8404
20.1,0.025002878,140.4154,1998,,567.2616
16.35,0.017062427,98.141,2009,Medium,1544.656
15.2,0.019142452,237.5248,2007,,3318.3472
18.7,0.104890428,121.4072,2002,,3185.1872
15.2,0.019018943,238.7248,1987,High,1659.1736
15.85,0.081953387,176.237,2002,,2646.555
16.7,0.071335395,120.3782,1998,,119.1782
20.35,0.083929569,182.4292,1999,Medium,4925.5884
9.195,0.086396038,79.0644,1998,,157.1288
15.3,0.023071504,101.8332,2009,Medium,1025.332
16.5,0.012627329,38.7506,1987,High,759.012
20.85,0.094512029,104.5648,1998,,207.7296
,0.013951504,199.9084,1985,Medium,5753.8436
17.6,0.041581725,163.3526,1987,High,3453.5046
16.7,0.103849783,58.8562,1998,,59.2562
15,0.154301621,105.9938,2002,,428.7752
,0.073562475,254.9356,1985,Medium,8138.7392
,0.0311868,39.548,1985,Medium,759.012
16.25,0,115.2176,2007,,3206.4928
13.5,0.160624116,147.0102,2007,,2770.3938
13.85,0.026042966,161.221,2007,,1794.331
6.92,0.038610722,61.4852,2009,Medium,1314.2892
11,0.057290978,242.7512,2009,Medium,1938.8096
17.75,0.097909084,242.1196,2002,,4097.3332
17.25,0.035207155,93.512,2009,Medium,1491.392
10.5,0.080688663,46.7376,1998,,47.9376
16.2,0.033447756,73.9696,2002,,894.8352
17.6,0.082797778,161.492,2007,,3515.424
